Date,Open_x,High_x,Low_x,Close_x,Volume_x,Open_y,High_y,Low_y,Close_y,Adj Close,Volume_y
2018-02-01,39.7418,40.0887,39.64,39.8833,193180852.1,50620,50960,49720,49820,41889.32813,27609450
2018-02-02,39.4636,39.65,38.0599,38.1546,361685318.8,49380,49400,47700,47700,40106.80078,29260350
2018-02-05,37.8177,38.9522,37.0819,37.1975,303899830.7,46500,48320,46000,47920,40291.77734,28357900
2018-02-06,36.8087,38.9163,36.6084,38.7568,287070610.1,46600,47920,46580,47420,39871.36328,19406450
2018-02-07,38.7678,38.8426,37.8097,37.9163,216565561.6,48240,48260,45800,45800,38509.26172,23448050
2018-02-08,38.1048,38.2713,36.8616,36.8855,227920902.5,46120,46620,45980,46000,38677.42188,23251050
2018-02-09,37.4966,37.6861,35.8616,37.3372,295776972.6,44440,45180,44420,44700,37584.37109,17465000
2018-02-12,37.8296,39.1177,37.5983,38.8346,254638156.0,45100,46320,45040,45720,38442.0,15754950
2018-02-13,38.6621,39.3281,38.5903,39.2293,136092774.8,46200,48060,46200,47540,39972.28516,18923250
2018-02-14,38.9143,39.9921,38.8794,39.9511,169604974.3,48080,49100,47940,49000,41199.85547,18905900
2018-02-20,41.0668,41.5931,40.9162,41.0189,142000131.7,48040,48160,47220,47400,39854.55859,10122600
2018-02-21,41.2542,41.5583,40.8165,40.8305,156625994.0,47280,47580,46840,47280,39753.66016,12880200
2018-02-22,41.0069,41.5193,40.985,41.1754,129685333.1,47260,47260,46760,46760,39316.4375,8869950
2018-02-23,41.4515,41.9281,41.4217,41.8942,141538737.6,46760,47800,46760,47220,39703.19922,12423300
2018-02-26,42.0926,42.8204,42.0597,42.7197,158616906.3,47280,47560,47080,47380,39837.74219,9560650
2018-02-27,42.7486,43.0836,42.5312,42.5832,163087877.2,48360,48380,47380,47380,39837.74219,9830550
2018-02-28,42.7885,43.1125,42.5044,42.5213,158286813.5,47380,48100,47000,47060,39568.68359,15162350
2018-03-02,41.2472,42.0807,41.1634,42.0597,161101345.3,46580,46800,46000,46020,38694.23438,13265500
2018-03-05,41.8244,42.4266,41.6579,42.2013,118986423.4,45820,46160,45080,45200,38004.76563,14100950
2018-03-06,42.4685,42.5512,42.0408,42.1644,99661031.07,45920,47100,45820,47020,39535.05078,15423350
2018-03-07,41.7576,41.975,41.5961,41.7806,132820429.8,48200,48900,47220,48620,40880.35156,21427050
2018-03-08,41.8892,42.2771,41.7906,42.2311,99600700.61,49200,49480,48080,49200,41368.01953,19463650
2018-03-09,42.4814,42.9639,42.3399,42.9589,134838493.6,49440,50540,49240,49740,41822.05469,14304400
2018-03-12,43.0367,43.5352,43.0167,43.3737,134930328.8,50560,50780,49580,49740,41822.05469,8688950
2018-03-13,43.5821,43.8034,42.7825,42.9569,132778820.2,50760,51660,50360,51660,43436.41797,20098700
2018-03-14,43.0437,43.0895,42.4445,42.594,123037597.8,51020,52000,51000,51760,43520.51172,12713250
2018-03-15,42.609,43.0237,42.5084,42.644,95284264.59,52000,52020,51020,51540,43335.53516,8882450
2018-03-16,42.644,42.7526,42.3977,42.4964,165084430.6,51220,51420,50240,51140,42999.19531,12184900
2018-03-19,42.3229,42.3598,41.4515,41.8444,140123964.4,50620,51340,50440,50740,42662.87109,8218850
2018-03-20,41.8324,42.1973,41.7576,41.8324,82320191.64,50700,51200,50100,51200,43049.63672,8193250
2018-03-21,41.7836,41.7955,40.8763,40.8783,155240222.0,51780,51780,51060,51060,42931.93359,8905200
2018-03-22,40.5762,41.2173,40.2442,40.306,173823977.0,51060,51780,51040,51780,43537.32422,8454100
2018-03-23,40.1924,40.5573,39.3749,39.3749,171888511.4,50340,50720,49600,49720,41805.24609,14854950
2018-03-26,40.1157,41.322,39.7288,41.2402,157277556.4,49420,50280,49040,50280,42276.09766,10057750
2018-03-27,41.4545,41.8094,39.8405,40.1794,171443564.3,50320,50460,49080,49980,42023.85938,11874000
2018-03-28,39.9213,40.5812,39.4317,39.7388,174568760.9,49100,49100,48340,48700,40947.61719,15159450
2018-03-29,40.0578,40.995,39.8345,40.0519,160869057.9,48700,49560,48320,49040,41535.41016,10067000
2018-04-02,40.0767,40.328,39.2603,39.7856,157468408.8,49000,49220,48500,48540,41111.92969,7115650
2018-04-03,40.0179,40.2812,39.3599,40.1924,126848702.1,47880,48140,47280,48120,40756.21094,12768250
2018-04-04,39.3599,41.0568,39.3321,40.962,144978368.3,48160,48260,46920,46920,39739.84375,12384200
2018-04-05,41.1954,41.5861,41.0748,41.2472,112835588.1,47400,49380,47340,48740,41281.32031,13245600
2018-04-06,40.8085,41.1714,40.1475,40.1894,146653317.7,48000,48580,47400,48400,40993.34375,12532700
2018-04-09,40.5473,41.32,40.5374,40.5892,121568603.7,48260,49440,48200,49200,41670.92578,9950400
2018-04-10,41.297,41.5283,40.9431,41.3569,119715772.3,48540,49220,48040,48880,41399.90625,10984350
2018-04-11,41.1126,41.5113,40.982,41.1614,93976494.74,49900,49900,48600,48860,41382.95313,10051100
2018-04-12,41.3907,41.7736,41.307,41.5633,95893776.08,49440,49440,48880,49000,41501.52734,12466250
2018-04-13,41.7198,41.973,41.4945,41.7098,105257102.4,49600,50180,49400,49800,42179.10938,10278300
2018-04-16,41.7806,42.0537,41.7307,41.968,90401957.8,50320,50600,49860,50340,42636.48438,7877450
2018-04-17,42.1215,42.7127,42.1016,42.5482,111462470.5,50240,50540,49820,49980,42331.56641,7772000
2018-04-18,42.4445,42.6828,42.2173,42.4515,86950336.63,51000,51360,50580,51360,43500.375,13462600
2018-04-19,41.7606,41.8663,41.2133,41.2472,145830133.5,52000,52980,51540,52780,44703.07422,17190550
2018-04-20,40.7227,40.8663,39.4856,39.5554,274372606.2,51800,52260,51420,51620,43720.59375,11761000
2018-04-23,39.8225,39.8405,39.1675,39.4447,152980187.3,51000,52080,51000,51900,43957.74609,11619000
2018-04-24,39.5434,39.7019,38.4837,38.8864,141151404.7,51840,51860,50080,50460,42738.11719,15770300
2018-04-25,38.8146,39.4836,38.7658,39.0609,118905644.8,49220,50500,49220,50400,42687.29688,16614600
2018-04-26,39.1735,39.5574,38.992,39.1995,117149970.9,50420,52160,50400,52140,44161.01172,18046550
2018-04-27,39.1446,39.2263,38.3401,38.7468,149378767.6,53380,53640,52440,53000,44889.41406,30310800
2018-04-30,38.7059,39.9233,38.6381,39.4487,177748052.9,53000,53000,53000,53000,44889.41406,0
2018-05-02,41.8264,42.4286,41.4815,42.1415,278764131.6,53000,53000,53000,53000,44889.41406,0
2018-05-03,41.983,42.3678,41.638,42.2193,142727332.0,53000,53000,53000,53000,44889.41406,0
2018-05-04,42.5512,43.9778,42.5342,43.8821,235453247.9,53000,53900,51800,51900,43957.74609,39565391
2018-05-08,44.1534,44.4505,43.8423,44.4115,118992344.4,52600,53200,51900,52600,44550.625,23104720
2018-05-09,44.5281,44.7286,44.2112,44.7196,97242599.77,52600,52800,50900,50900,43110.76953,16128305
2018-05-10,44.8133,45.4394,44.7914,45.3587,117260043.6,51700,51700,50600,51600,43703.65234,13905263
2018-05-11,45.4025,45.5411,44.918,45.1891,109393252.2,52000,52200,51200,51300,43449.56641,10314997
2018-05-14,45.2899,45.4125,45.0127,45.0825,86717476.52,51000,51100,49900,50100,42433.20703,14909272
2018-05-15,44.7535,44.8252,44.3557,44.6707,98888626.23,50200,50400,49100,49200,41670.92578,18709146
2018-05-16,44.586,45.1593,44.5681,45.0905,80057991.43,49200,50200,49150,49850,42221.46094,15918683
2018-05-17,45.0456,45.2679,44.6538,44.8054,72174360.79,50300,50500,49400,49400,41840.32813,10365440
2018-05-18,44.8552,45.0008,44.5999,44.6418,76363160.68,49900,49900,49350,49500,41925.01563,6706570
2018-05-21,45.0456,45.3487,44.7854,44.9598,76793261.59,49650,50200,49100,50000,42348.5,9020998
2018-05-23,44.6508,45.1673,44.5103,45.1343,83711158.49,50600,52000,50400,51800,43873.05859,17095490
2018-05-24,45.2331,45.2499,44.6179,45.0825,96963940.38,52000,52000,51100,51400,43534.25391,8289275
2018-05-25,45.1024,45.4424,44.9628,45.1871,72871033.33,51000,52800,50800,52700,44635.32813,15207266
2018-05-29,44.9519,45.2291,44.7754,45.0207,93959533.16,52200,52500,51300,51300,43449.56641,8480437
2018-05-30,44.9808,45.0456,44.7535,44.928,78002539.93,51300,51500,49100,49500,41925.01563,20498098
2018-05-31,44.8632,45.1024,44.6029,44.7754,114695824.0,50400,50800,49850,50700,42941.37891,63491109
2018-06-01,45.0426,45.591,44.9888,45.585,97834228.88,50500,51700,49950,51300,43449.56641,13038499
2018-06-04,45.9209,46.3456,45.8511,45.9667,109618425.9,50800,51200,50700,51100,43280.16797,9767171
2018-06-05,46.2589,46.4722,46.0874,46.3188,90002712.72,51100,51400,50400,51300,43449.56641,9144100
2018-06-07,46.5201,46.5351,46.0805,46.3556,89089647.14,51800,51800,50500,50600,42856.67969,13590016
2018-06-08,45.8103,46.0057,45.4723,45.9369,111248648.3,50200,50400,49600,49650,42052.0625,16951706
2018-06-11,45.8511,45.9977,45.578,45.8212,76407947.87,49750,50300,49350,49900,42263.80469,10571312
2018-06-12,45.8611,46.1463,45.8053,46.0675,70576422.56,49700,49800,49250,49400,41840.32813,12110569
2018-06-14,45.901,45.9069,45.581,45.7216,90186799.51,49000,49000,48200,48200,40823.95703,20971729
2018-06-15,45.5341,45.565,45.1104,45.2499,257576800.2,48500,48700,47650,47650,40358.11328,17080892
2018-06-18,45.0157,45.3367,44.8582,45.2271,77144158.64,47600,47650,46200,46600,39468.80078,16661870
2018-06-19,44.3627,44.6458,43.9579,44.4933,140135266.7,47200,47350,46500,47000,39807.59375,15217971
2018-06-20,44.6508,44.8582,44.5033,44.6857,86091168.95,47450,47600,46850,47000,39807.59375,12959316
2018-06-21,44.8712,45.1313,44.3158,44.4415,107305232.6,47900,47900,47050,47050,39849.94531,10015541
2018-06-22,44.5979,44.6059,44.256,44.3108,113517484.7,47000,47250,46200,47250,40019.33594,10298006
2018-06-25,43.946,44.3108,43.303,43.6499,132141767.0,47050,47050,46150,46650,39511.15234,10587711
2018-06-26,43.8493,44.6937,43.7415,44.1912,102536326.7,45900,47300,45900,47000,39807.59375,11223166
2018-06-27,44.3856,44.8782,44.0945,44.1244,105524996.0,47450,48500,47000,47950,40612.21094,15274752
2018-06-28,44.1104,44.6179,44.0396,44.4505,72471518.43,46850,47150,46600,46800,39933.00781,12784800
2018-06-29,44.6369,44.8552,43.8293,44.3557,94892653.73,46250,47150,46200,46650,39805.02734,14099635
2018-07-02,44.0446,44.8831,43.9509,44.8532,73999427.71,46500,47150,45500,45550,38866.42969,13112253
2018-07-03,44.9988,45.0326,43.9778,44.0676,58238545.84,45750,46450,45750,46150,39378.38672,10959655
2018-07-05,44.3916,44.6658,44.1534,44.4275,69295654.83,46100,46550,45600,45950,39207.73438,7039773
2018-07-06,44.4315,45.1543,44.3787,45.0386,72972376.51,45500,45850,44650,44900,38311.80078,17843706
2018-07-09,45.4045,45.6926,45.3567,45.6677,82451714.6,45500,46100,45200,45600,38909.09766,11602464
2018-07-10,45.7006,45.8342,45.571,45.6108,66519938.04,46200,46550,46100,46300,39506.375,10528665
2018-07-11,45.1673,45.4743,44.9539,45.0157,78590669.39,46400,46450,45400,46000,39250.39453,11224077
2018-07-12,45.4125,45.8671,45.3587,45.7794,75292286.21,45900,46250,45450,45500,38823.76172,11828104
2018-07-13,45.7913,45.9687,45.7465,45.8471,52249703.14,45800,46500,45750,46500,39677.02734,11543389
2018-07-16,45.894,46.1562,45.6278,45.7494,62780446.48,46800,46800,46000,46050,39293.06641,7678719
2018-07-17,45.4663,45.9767,45.3317,45.8771,64831292.98,46150,46200,45600,45850,39122.40234,8892953
2018-07-18,45.9539,45.9589,45.5092,45.6228,68415620.7,46700,47200,46450,46550,39719.69141,10952645
2018-07-19,45.4524,46.1323,45.4524,45.9787,84664091.3,47050,47200,46600,46900,40018.34766,9880128
2018-07-20,45.9539,46.1034,45.568,45.8741,86413942.49,47000,47600,46700,47450,40487.64453,10474547
2018-07-23,45.6926,45.9957,45.4195,45.9169,66729510.34,47100,47200,46150,46500,39677.02734,10823782
2018-07-24,46.1063,46.4044,46.0177,46.244,78033224.24,46350,46600,45950,46150,39378.38672,8261363
2018-07-25,46.2589,46.6876,46.1034,46.6797,70223118.19,46250,46550,45900,46150,39378.38672,7222471
2018-07-26,46.6317,46.9568,46.3934,46.538,79611029.25,46100,47000,46000,46900,40018.34766,7374946
2018-07-27,46.7205,46.7703,45.551,45.7664,100260887.2,46450,47000,46450,46900,40018.34766,4762460
2018-07-30,45.9827,46.0485,45.3019,45.5042,87763998.93,46550,46800,46350,46500,39677.02734,5723035
2018-07-31,45.598,46.0365,45.3656,45.595,164318201.5,46200,46450,46000,46250,39463.71484,8033607
2018-08-01,47.7164,48.3435,47.2748,48.2857,283520777.3,46050,46850,46050,46550,39719.69141,7484499
2018-08-02,48.0624,49.9317,48.0096,49.6945,260434938.6,46550,46800,45500,45550,38866.42969,8560924
2018-08-03,49.6057,50.0174,49.2358,49.838,139588311.5,45850,45900,45450,45750,39037.08203,8274944
2018-08-06,49.841,50.139,49.6157,50.0982,106109505.5,46150,46150,45750,45800,39079.74219,6771979
2018-08-07,50.157,50.1969,49.5429,49.6247,106785590.4,46300,46750,45900,46700,39847.68359,9058174
2018-08-08,49.3724,49.7961,49.0055,49.6585,94007158.99,47000,47000,46550,46800,39933.00781,6429338
2018-08-09,49.6665,50.2637,49.6465,50.0514,98043390.92,47000,47050,46450,46900,40018.34766,12010886
2018-08-10,49.8639,50.2766,49.6945,49.9038,102352656.1,46150,46400,44850,45400,38738.43359,16670643
2018-08-13,49.9437,50.7233,49.9437,50.2188,107674559.7,44950,45100,44650,45050,38439.79297,9803831
2018-08-14,50.5309,50.6296,50.0782,50.4371,86286476.87,44850,45400,44850,45150,38525.12109,6409259
2018-08-16,50.9177,51.4102,50.8498,51.2925,118526842.8,43800,44650,43700,44250,37757.17969,10088229
2018-08-17,51.3225,52.4052,51.2557,52.3154,147333205.2,44050,44400,44050,44100,37629.17969,6808747
2018-08-20,52.441,52.7033,51.7242,51.807,125959962.5,43500,44200,43500,43850,37415.86719,7289124
2018-08-21,52.132,52.2267,51.461,51.7073,108792747.1,43700,44900,43700,44800,38226.47266,9520270
2018-08-22,51.481,52.0253,51.4172,51.7093,79092284.78,45150,46200,44900,46100,39335.72266,11641656
2018-08-23,51.6126,52.1938,51.6006,51.8139,78531234.66,46150,46200,45700,46200,39421.05078,6730918
2018-08-24,52.0851,52.1569,51.7242,51.9775,76839161.17,45900,46400,45550,46150,39378.38672,6582535
2018-08-27,52.2167,52.5995,52.0183,52.4022,85359512.03,46100,46550,46000,46300,39506.375,5263782
2018-08-28,52.6613,53.0282,52.6425,52.8269,94723633.75,46800,46950,46300,46550,39719.69141,7365976
2018-08-29,52.9336,53.7391,52.7561,53.6135,113346825.7,46750,46800,46400,46800,39933.00781,5572374
2018-08-30,53.6793,54.8895,53.4749,54.1079,202922942.2,46950,47950,46700,47650,40658.29688,12193231
2018-08-31,54.4639,55.0341,54.3373,54.734,180242226.5,47100,48450,47000,48450,41340.89844,13577454
2018-09-04,54.9265,55.1049,54.4938,54.9145,113909619.1,47550,47800,47200,47650,40658.29688,6791255
2018-09-05,55.0641,55.2266,54.1249,54.5516,138624562.8,47300,47450,46400,46600,39762.35547,9139998
2018-09-06,54.3941,54.6662,53.2147,53.6434,142604579.8,46200,46400,45800,46100,39335.72266,9040553
2018-09-07,53.3463,54.1917,53.0702,53.2147,156452638.9,44500,45200,44400,44900,38311.80078,18285508
2018-09-10,53.13,53.3463,52.0533,52.4989,164340357.9,45450,45550,45000,45500,38823.76172,9979838
2018-09-11,52.4191,53.9404,52.0751,53.8288,148672548.1,45550,45900,45050,45050,38439.79297,9865790
2018-09-12,54.088,54.1039,52.8598,53.1598,204939599.7,44900,45100,44500,44550,38013.15625,12995269
2018-09-13,53.746,54.9125,53.5157,54.44,173447785.1,44550,44750,44000,44050,37586.51953,18277942
2018-09-14,54.2835,54.5436,53.5038,53.8258,133078108.3,45000,45850,44900,45850,39122.40234,12446344
2018-09-17,53.4151,53.6065,52.2426,52.3882,154686496.1,45550,45800,44900,45150,38525.12109,8123384
2018-09-18,52.3682,53.3463,52.2118,52.4769,131299913.0,44950,45900,44700,45500,38823.76172,9987090
2018-09-19,52.5407,52.8079,51.7691,52.5088,112802145.4,46000,46200,45700,46150,39378.38672,9367454
2018-09-20,52.9565,53.4449,52.6953,52.9036,110660208.9,46850,47600,46400,47250,40316.98047,13536966
2018-09-21,53.088,53.2296,52.2486,52.3354,400269366.5,46550,47550,46550,47400,40444.96875,14476906
2018-09-27,53.8208,54.4469,53.751,54.091,125517186.0,46950,47500,46450,47500,40835.27734,15804586
2018-09-28,54.0511,54.3033,53.8706,54.2815,95358252.58,47250,47250,46300,46450,39932.60547,11270515
2018-10-01,54.8138,55.1637,54.424,54.6434,98150620.0,46450,46800,45800,46350,39846.63672,6354983
2018-10-02,54.6404,55.3034,54.4938,55.1308,103088625.2,46450,46700,45700,45700,39287.83594,6607188
2018-10-04,55.4917,55.8716,54.5197,54.8238,133255737.5,45150,45600,44700,44700,38428.15234,11865327
2018-10-05,54.8158,54.9265,53.0382,53.9385,139653865.8,44800,45500,44550,44700,38428.15234,10544165
2018-10-08,53.4301,54.0541,52.9465,53.8088,123365828.9,44200,45200,44200,44950,38643.07422,6759464
2018-10-10,54.2137,54.424,51.9515,52.0253,174629610.9,45250,45500,44500,45300,38943.94141,10341349
2018-10-11,51.5806,52.779,51.0573,51.5628,220932838.2,44000,44650,43100,43100,37052.63281,19324537
2018-10-12,53.0004,53.5915,52.142,53.4051,167756383.9,43200,44650,43200,44000,37826.34375,12640906
2018-10-15,53.1818,53.3423,52.2426,52.2656,128053127.7,44050,44050,43350,43800,37654.42578,7434522
2018-10-16,52.6455,53.6165,52.122,53.4151,121369774.0,43700,44150,43350,43600,37482.47656,6825677
2018-10-17,53.4499,53.5327,52.7421,53.1898,95175409.57,44150,44500,44000,44150,37955.32031,8306193
2018-10-18,52.3822,52.8339,51.2167,51.9445,135498632.0,43950,44450,43700,44050,37869.34375,8347725
2018-10-19,52.431,53.2047,52.2806,52.7351,137567257.6,43900,44150,43450,43900,37740.39453,7842520
2018-10-22,52.8468,53.7062,52.6474,53.0552,119740033.1,43450,43950,43200,43550,37439.49219,8357648
2018-10-23,51.8977,53.6793,51.6256,53.5537,161227074.6,43300,43450,42550,43050,37009.65625,9531231
2018-10-24,53.5237,53.9226,51.5856,51.7192,170198885.3,43050,43100,42250,42550,36579.8125,13522825
2018-10-25,52.3484,53.2346,52.12,52.8498,124163668.1,40600,41550,40550,41000,35247.29297,19338170
2018-10-26,51.9147,52.9435,51.138,52.0123,196537346.0,41100,41300,40400,41000,35247.29297,14413864
2018-10-29,52.7053,52.8239,49.5558,51.0373,191035879.4,40850,41950,40550,41400,35591.16797,14460521
2018-10-30,50.7722,51.7392,50.3185,51.2895,152460948.4,41400,43000,41000,42350,36407.86719,14205190
2018-10-31,52.1519,53.0083,52.0911,52.6275,159526491.3,42900,43350,41700,42400,36450.84766,17621480
2018-11-01,52.6713,53.4649,52.134,53.4331,242553471.2,42450,42950,42150,42150,36235.92969,13423132
2018-11-02,50.3883,51.3723,49.3974,49.8928,379816080.4,43050,44250,42800,44150,37955.32031,16517112
2018-11-05,49.1271,49.1471,47.6546,48.4762,275160359.7,43750,43800,42900,43800,37654.42578,9426777
2018-11-06,48.5529,49.2258,48.502,48.9955,132593992.2,43750,43800,42950,43750,37611.43359,7713625
2018-11-07,49.5269,50.5079,49.0853,50.4821,139004979.6,43600,44500,43400,44000,37826.34375,11553998
2018-11-08,50.6655,50.6994,49.8898,50.3065,105110957.0,44900,45050,44050,44050,37869.34375,12617397
2018-11-09,49.5957,49.7083,48.8001,49.3396,142422773.9,44450,44850,43900,44300,38084.26172,7318500
2018-11-12,48.0185,48.2239,46.7603,46.8531,211922105.1,43850,45250,43700,45200,38857.98828,8552566
2018-11-13,46.236,47.5799,46.1921,46.3856,194298036.4,43900,44500,43400,44500,38256.19531,9311126
2018-11-14,46.7873,46.9269,44.8652,45.0725,251978810.1,44500,44500,43800,44100,37912.32813,6783344
2018-11-15,45.4564,46.3217,45.0985,46.1821,192623168.2,44050,44350,43500,44250,38041.27734,5864067
2018-11-16,45.9667,47.0485,45.7196,46.6965,153042614.2,44600,44750,43700,44000,37826.34375,7777124
2018-11-19,45.8471,46.0157,44.6369,44.8482,173733646.3,44050,44250,43450,43650,37525.46484,7538720
2018-11-20,43.0407,43.7905,42.3479,42.7048,281089747.6,42450,43000,42100,42800,36794.73438,9420664
2018-11-21,43.3658,43.4953,42.604,42.6588,128988786.0,41800,42300,41800,42100,36192.9375,10769589
2018-11-23,42.2093,42.614,41.5263,41.5702,97905378.24,42450,42600,41900,42400,36450.84766,5192638
2018-11-26,42.0428,42.2113,41.0826,42.1295,186488412.8,42150,42800,42100,42600,36622.79297,6613009
2018-11-27,41.3838,42.1674,41.2322,42.0428,171522665.9,42900,43100,42500,43050,37009.65625,8367091
2018-11-28,42.646,43.7475,42.2073,43.6599,190898048.2,42800,43200,42750,43150,37095.62109,6943099
2018-11-29,44.0726,44.1044,42.8782,43.3228,173108344.8,43850,43850,42900,43150,37095.62109,8473511
2018-11-30,43.5003,43.5103,42.7167,43.0895,163831516.6,43450,44000,41750,41850,35978.01953,19775519
2018-12-03,44.5083,44.6249,43.7277,44.596,169080103.2,42750,43400,42400,43250,37181.59375,12110702
2018-12-04,43.6619,44.0108,42.5362,42.639,171344066.8,42650,42900,41900,42150,36235.92969,14347746
2018-12-06,41.4445,42.1693,41.1226,42.1544,178613738.4,40600,41100,40450,40500,34817.44141,14251826
2018-12-07,41.8644,42.0976,40.6091,40.656,175228741.8,40900,41400,40850,40950,35204.30859,11433083
2018-12-10,39.8146,41.0408,39.4128,40.9232,257055759.8,40450,40650,40000,40200,34559.53125,14892263
2018-12-11,41.4197,41.4515,40.2981,40.6909,195950499.4,40600,40700,40200,40250,34602.51563,10638766
2018-12-12,41.1166,41.4815,40.7836,40.8035,147652593.5,40250,40700,40150,40450,34774.46094,12024279
2018-12-13,41.1396,41.64,40.9102,41.2502,132194901.6,40650,40750,40000,40000,34387.59375,26254646
2018-12-14,40.7787,40.7985,39.8793,39.9292,168689329.9,40200,40200,38700,38950,33484.91406,19671783
2018-12-17,39.9213,40.6211,39.2683,39.5574,183543465.4,38650,39600,38650,39150,33656.87109,11532968
2018-12-18,39.9033,40.4217,39.665,40.0737,140250184.2,38300,39200,38300,38900,33441.93359,11042101
2018-12-19,40.0578,40.4018,38.3869,38.8196,203267850.0,38900,39350,38850,39100,33613.875,9942037
2018-12-20,38.7079,39.1147,37.4767,37.8396,268440076.8,38600,39100,38500,38650,33227.01563,11937617
2018-12-21,37.8475,38.1626,36.1059,36.3681,396795663.2,38200,38650,38100,38650,33227.01563,14947080
2018-12-24,35.747,36.5664,35.3721,35.4309,154041306.1,38500,39050,38300,38800,33355.97656,9729530
2018-12-26,35.7828,37.9363,35.404,37.9233,242784995.2,38400,38750,38300,38350,32969.10938,12707675
2018-12-27,37.6033,37.8247,36.2145,37.6761,220134285.8,38700,38800,38100,38250,33189.5,10510643
2018-12-28,38.0031,38.2454,37.2922,37.6961,175269324.2,38250,38900,38200,38700,33579.96875,9900267
2019-01-02,37.377,38.3281,37.2125,38.1048,153504636.2,39400,39400,38550,38750,33623.35547,7847664
2019-01-03,34.7431,35.1588,34.2635,34.3094,378427243.0,38300,38550,37450,37600,32625.50195,12471493
2019-01-04,34.8746,35.8446,34.6991,35.7729,242886638.3,37450,37600,36850,37450,32495.34961,14108958
2019-01-07,35.8786,35.9104,35.2046,35.6911,227016761.0,38000,38900,37800,38750,33623.35547,12748997
2019-01-08,36.0899,36.6342,35.8367,36.3711,170022160.9,38000,39200,37950,38100,33059.35547,12756554
2019-01-09,36.5016,37.2872,36.1059,36.9911,186905169.1,38650,39600,38300,39600,34360.90234,17452708
2019-01-10,36.7988,37.1477,36.399,37.1098,148286657.6,40000,40150,39600,39800,34534.4375,14731699
2019-01-11,36.8915,37.0849,36.5565,36.7479,111993038.9,40350,40550,39950,40500,35141.82813,11661063
2019-01-14,36.397,36.4967,36.0052,36.1976,134438472.1,40450,40700,39850,40050,34751.375,11984996
2019-01-15,36.2623,37.0091,36.2105,36.9383,118984862.7,40050,41100,39850,41100,35662.45703,11492756
2019-01-16,36.9413,37.6133,36.9214,37.389,126690743.8,41150,41450,40700,41450,35966.14453,8491595
2019-01-17,37.2055,38.043,36.9802,37.6083,123588530.1,41700,42100,41450,41950,36399.99609,11736903
2019-01-18,38.0031,38.0958,37.6352,37.8376,139875145.7,42000,42400,41950,42300,36703.68359,11029256
2019-01-22,37.7389,37.8147,36.8287,36.9891,125962433.0,42750,42850,41850,42150,36573.52734,9964356
2019-01-23,37.1926,37.4378,36.6044,37.1357,95860558.06,41350,42250,41350,42000,36443.37891,11071079
2019-01-24,37.1826,37.2753,36.6144,36.8456,105438003.5,43050,43100,42350,43050,37354.46875,14747623
2019-01-25,37.5216,38.1546,37.2354,38.0679,139033312.8,44300,44750,43750,44750,38829.54688,22789395
2019-01-28,37.5933,37.7209,37.0749,37.7129,108548351.9,45000,45500,44600,45050,39089.85938,17998914
2019-01-29,37.701,38.1546,37.1826,37.3252,172350960.7,45050,45500,44350,45500,39480.33594,16215017
2019-01-30,39.3939,40.0927,38.6671,39.8714,253258672.1,44800,46400,44800,46400,40261.26172,17505980
2019-01-31,40.0837,40.7787,39.7059,40.1625,168838270.8,46650,47050,46150,46150,40044.32813,21621145
2019-02-01,40.2881,40.7737,40.0399,40.1794,135387323.5,46650,46950,46250,46350,40217.87891,13832454
2019-02-07,41.5981,41.973,41.1026,41.2472,131547814.8,46800,47100,46200,46200,40087.71484,15872001
2019-02-08,40.9501,41.3599,40.8105,41.297,98296065.29,45700,45700,44650,44800,38872.92969,12689196
2019-02-11,41.4495,41.4875,41.0149,41.0568,86631992.56,44500,45000,44250,45000,39046.47656,11125044
2019-02-12,41.2202,41.4376,41.1246,41.4107,91955742.76,44650,46250,44650,46050,39957.5625,13184367
2019-02-13,41.5303,41.7975,41.1784,41.2402,92808754.72,46400,46700,46000,46200,40087.71484,11299738
2019-02-14,41.1266,41.5015,41.0458,41.3897,90107938.7,46600,47500,46150,47500,41215.72266,17259341
2019-02-15,41.4975,41.6081,41.1366,41.3,101625620.3,46750,46850,45650,46050,39957.5625,10554643
2019-02-19,41.1266,41.5433,41.0728,41.4197,78293733.43,45850,46150,45450,45950,39870.79688,6741395
2019-02-20,41.4815,42.0029,41.4346,41.6898,107764168.2,46750,47100,46500,46900,40695.11328,11506720
2019-02-21,41.633,41.7706,41.2701,41.4515,71182919.88,46500,47200,46200,46950,40738.49609,8694009
2019-02-22,41.5781,41.9232,41.5283,41.9152,78047492.63,46500,47150,46450,47150,40912.02734,6895772
2019-02-25,42.2013,42.622,42.1495,42.2193,90263140.66,47400,47550,47050,47350,41085.57422,7484716
2019-02-26,42.0926,42.4814,41.965,42.2441,70442355.87,47350,47450,46500,46750,40564.95313,7985547
2019-02-27,41.975,42.4077,41.8594,42.3757,114866210.1,47000,47250,46750,46750,40564.95313,8045211
2019-02-28,42.2411,42.3857,41.9032,41.961,116434433.0,46400,46500,45100,45100,39133.24609,23569321
2019-03-04,42.5772,43.0766,42.1544,42.616,113218913.8,46000,46100,44800,44850,38916.32422,12926539
2019-03-05,42.639,42.6519,42.294,42.5382,81448923.17,44600,45100,44150,44250,38395.70313,10612405
2019-03-06,42.3259,42.5283,42.1475,42.289,85876649.61,44000,44300,43700,44000,38178.77344,10202544
